Date,1,2,3,4,5
2003-01-31,,,,,
2003-02-28,,,,,
2003-03-31,,,,,
2003-04-30,,,,,
2003-05-31,,,,,
2003-06-30,,,,,
2003-07-31,,,,,
2003-08-31,,,,,
2003-09-30,,,,,
2003-10-31,,,,,
2003-11-30,,,,,
2003-12-31,,,,,
2004-01-31,,,,,
2004-02-29,,,,,
2004-03-31,,,,,
2004-04-30,,,,,
2004-05-31,,,,,
2004-06-30,,,,,
2004-07-31,,,,,
2004-08-31,,,,,
2004-09-30,,,,,
2004-10-31,,,,,
2004-11-30,,,,,
2004-12-31,,,,,
2005-01-31,,,,,
2005-02-28,,,,,
2005-03-31,,,,,
2005-04-30,,,,,
2005-05-31,,,,,
2005-06-30,,,,,
2005-07-31,,,,,
2005-08-31,,,,,
2005-09-30,,,,,
2005-10-31,,,,,
2005-11-30,,,,,
2005-12-31,0.5467902923573226,0.8454444626344658,1.0247951075428028,1.2175221386193533,2.113410285373713
2006-01-31,0.485176478379788,0.8105142739075937,0.9870470173948536,1.1801633777792058,2.0485619471692016
2006-02-28,0.42500426559991183,0.7711629215566964,0.954445318451467,1.1447308436474057,1.9938585433858858
2006-03-31,0.42781432735766456,0.764666312590457,0.9444445104706007,1.139757784010358,1.986698990476519
2006-04-30,0.3900709634762344,0.8165562479369242,1.0027062545041328,1.233832957942669,2.1579678469902217
2006-05-31,0.3406372503866571,0.7366762241736833,0.8819265095760582,1.0598366899546487,1.8123562855785436
2006-06-30,0.35386187562928845,0.7331627056006197,0.8776945596196855,1.0538817336187998,1.8656451259816231
2006-07-31,0.4489541004704741,0.8443157346014515,1.0170668999597494,1.2004506868771985,2.2051518688278136
2006-08-31,0.4475020098481118,0.8468113639460766,1.0184696170179945,1.2072059548308147,2.198897900754587
2006-09-30,0.4901191808056925,0.9093262707271572,1.100407412918781,1.3059738517517852,2.172048986352414
2006-10-31,0.46578336904652684,0.9120276933563407,1.1058889902573839,1.3230837405265738,2.183992239906505
2006-11-30,0.3261951633917043,0.8915969794931167,1.1091402179620393,1.3336403037539275,1.9450304893704964
2006-12-31,0.4496387504746268,0.9422130290768456,1.1602232415626437,1.387490714600682,2.318583313363
2007-01-31,0.49701229302505884,1.048578060057738,1.3005571409926058,1.5284212144807159,2.6027003393587895
2007-02-28,0.3916190999206184,0.9878739079584825,1.2230305757514892,1.446714532566768,2.4400677515207634
2007-03-31,0.41195748593498543,1.010336453564107,1.251671470262583,1.4772646098108164,2.504152534147484
2007-04-30,0.4253400026241261,0.8851273609713,1.0965713203460972,1.3085446896232646,2.166426837374289
2007-05-31,0.5349622895029608,1.0988087467286562,1.3670591687702744,1.6303859970086314,2.725479307995417
2007-06-30,0.5972926191687274,1.1023504582157464,1.3703030103722114,1.633740793288056,2.6689584645997697
2007-07-31,0.47836729127010225,0.809725928820491,1.000621535926625,1.175890213150038,1.8895098820648792
2007-08-31,0.5322066466838726,0.8336947752911933,1.0251597945328246,1.1955151548788883,1.8544777309645315
2007-09-30,0.5514886009364084,0.8572040737377361,1.043652610362993,1.2244802591781963,1.8212173988089022
2007-10-31,0.5780472511679776,0.9021169070650832,1.0958053730943709,1.2727659712069674,1.9127262399451648
2007-11-30,0.5842214246249569,0.8932278567788846,1.0870620036248564,1.2570162467937673,1.8137970728467545
2007-12-31,0.6342341857870699,0.9595948415659207,1.1599682936112026,1.3363455085089893,1.9705074791795507
2008-01-31,0.45395825413224733,0.6733341470040246,0.8034182599488573,0.9188611674522027,1.3751450350333587
2008-02-29,0.46719694039456355,0.6824587715563646,0.8141398719877064,0.9440086787862952,1.4586481286031399
2008-03-31,0.4684483867783581,0.6833398957994111,0.8185638674544381,0.9595069005384563,1.4149604305870125
2008-04-30,0.4352128561051695,0.6511043741407068,0.7919034341637595,0.9225844864259533,1.345266720570812
2008-05-31,0.44538795464208963,0.6874513942258906,0.8284903636309832,0.9697839854197461,1.3734593188263362
2008-06-30,0.3386158546319506,0.6446104351842147,0.7935541700515095,0.9496077497084506,1.3015586426505947
2008-07-31,0.3687416352026855,0.6712364992781827,0.8179252293938001,0.9779018734852827,1.299625100344103
2008-08-31,0.3807232348565149,0.6879033049375991,0.8395687979268414,1.0040851882919046,1.3396532039275164
2008-09-30,0.5080926231433626,0.7897462097451811,0.9512729905242532,1.1376616542072788,1.659523676997114
2008-10-31,0.5684158475016736,0.8732770618643658,1.03559975804453,1.2223846114474826,1.7441983860680093
2008-11-30,0.5465701284395917,0.8878944057712093,1.0457919643027371,1.2277410735658378,1.7395904454653897
2008-12-31,0.5591207866173113,0.878444975096972,1.0515626440286698,1.2255384636627222,1.7329063038902552
2009-01-31,0.6310582306021716,0.988486826437411,1.1764049499328804,1.3931906329329218,2.0222128731243685
2009-02-28,0.5933042658095222,0.9840099750149206,1.1801130964842346,1.3812424253564173,1.9144214420586465
2009-03-31,0.6094416256095113,0.879723920225371,1.0488757193586606,1.226919723882226,1.7742005146628677
2009-04-30,0.49069987102180723,0.725513987169047,0.899557918450435,1.0936834878283965,1.518663847101039
2009-05-31,0.5036039767741342,0.7392379073698728,0.9112738113729186,1.107046847342054,1.501800602368706
2009-06-30,0.5221178147374904,0.7558499296592179,0.9371519037866566,1.1394858221199629,1.5544226523168563
2009-07-31,0.4762924869820761,0.7226692077251518,0.8873095506312287,1.089223453291951,1.4978504330072642
2009-08-31,0.4821361714356474,0.7287646850162646,0.9062333181326093,1.1091917744446007,1.5172198135503727
2009-09-30,0.5040383373048674,0.7461924879654267,0.921327081987165,1.1272686464571704,1.564418891053224
2009-10-31,0.5228339095960196,0.7654917317757819,0.9362007276202785,1.1133961322005839,1.6210236811637921
2009-11-30,0.4898985336208388,0.7772470433149208,0.9525307817803544,1.1269422267823586,1.6414387951865281
2009-12-31,0.4635304255514893,0.7325885291722788,0.9032512835793315,1.0718000815412556,1.5512695092757784
2010-01-31,0.4732932799614524,0.7419644660170004,0.8950735357954027,1.0728922469199063,1.5445988262217443
2010-02-28,0.5849021232532122,0.8700424898937832,1.0546074195913497,1.2492041606600481,1.8491409428306358
2010-03-31,0.5266633571389171,0.8096168802720477,0.9856471581443091,1.1694784450445475,1.6891329449011212
2010-04-30,0.6574777686478018,0.9745118571738132,1.151013220909265,1.3608732259762546,1.9654937294272143
2010-05-31,0.6400404401124784,0.9150458147512239,1.082825110824041,1.2749644446186486,1.828369731580601
2010-06-30,0.5895329562435291,0.8910800539339696,1.0655711843160531,1.2530612755801593,1.720314674996028
2010-07-31,0.6450765556973769,0.9834090742348094,1.1709826832909536,1.3785696405609147,1.934933863327069
2010-08-31,0.6080314711071796,0.9200094178986006,1.0911329226706385,1.2656223709088508,1.797287896506222
2010-09-30,0.5799904483584822,0.9002046345414512,1.0520399907298779,1.2354670399452303,1.6899838316125866
2010-10-31,0.6638060076832517,0.9582331892554498,1.106960211427086,1.2843812800905363,1.8811344937949985
2010-11-30,0.7068527619577394,0.9592971478300851,1.1134283445414044,1.306922773367488,1.8881117116655575
2010-12-31,0.7569662852987242,1.0047086736583408,1.1705100607531893,1.378361981432013,2.020991778097458
2011-01-31,0.8748882611902414,1.161867667367389,1.3492618884766983,1.608310999491271,2.335341953111313
2011-02-28,0.9065467889209865,1.2009351603532874,1.3954271174692545,1.64346014007967,2.389495055278038
2011-03-31,1.0387986583757423,1.3639892466321855,1.5989940933832016,1.863168713332607,2.695843852686696
2011-04-30,0.9236246602263765,1.2388510946718487,1.456988685500754,1.6959176629002073,2.4308963821191716
2011-05-31,0.8665439316638586,1.1840612399134962,1.3924103700129506,1.6047291071700622,2.2858282877786578
2011-06-30,0.8874734969377603,1.1308976706445444,1.325593409027842,1.5316982064852946,1.9757403512584555
2011-07-31,0.8183069922976636,1.0428078635458338,1.2268821293050216,1.4146544824052254,1.8136302942110873
2011-08-31,0.5056932776495805,0.6609730540176334,0.7825463434249876,0.9040266586733028,1.148551562555014
2011-09-30,0.5196888924024614,0.6830079883886796,0.7995766508492277,0.9230706601551689,1.1929760902029327
2011-10-31,0.46847765541396735,0.6219141034925095,0.7287990827632341,0.8602627682230679,1.1154564849207926
2011-11-30,0.4623884713748524,0.6200481506289812,0.7231105046813784,0.8608381620331821,1.0813864574543048
2011-12-31,0.4615731946470615,0.6143166992791685,0.7204714437188922,0.8574623831549117,1.0754858175222888
2012-01-31,0.4469723909241013,0.601316158436089,0.6979802025356662,0.8229085109466592,1.0694576862619578
2012-02-29,0.44942753935008,0.5998822048082374,0.6998326378027973,0.8245289711781366,1.0752080172899183
2012-03-31,0.4525077790706395,0.5987810791849072,0.6994653690880148,0.8299634852452655,1.0759707668249263
2012-04-30,0.48085788675809343,0.6238647714245869,0.7252981432689167,0.8657955939211035,1.111970726931393
2012-05-31,0.4801637663227146,0.6259016948349743,0.7228493658541592,0.8706745919066464,1.1149996036208014
2012-06-30,0.4770812948483475,0.6206006206457041,0.7176409227238407,0.8641697642500734,1.1093484385938455
2012-07-31,0.4654061197601262,0.6001287040055118,0.704818601445673,0.8448525860813758,1.0942431508220236
2012-08-31,0.6143772849039366,0.7870523484660368,0.9310281274984425,1.1126642717302382,1.443016383493778
2012-09-30,0.6445046922072332,0.8355694918622708,0.9834913783347146,1.1537568032526802,1.5075227138461587
2012-10-31,0.7385398913802823,0.9434074636541174,1.1210895213168073,1.3150680086743827,1.705064495184237
2012-11-30,0.7244511386479896,0.9302962097915789,1.1028845248707757,1.3069144676596316,1.6724507932010504
2012-12-31,0.7637164067776756,0.965068332188207,1.1557196096644622,1.3560954151610043,1.7503000690677906
2013-01-31,0.8342798293008371,1.073020782708951,1.263519678055874,1.4856789728260797,1.9643456839402462
2013-02-28,0.863405190379503,1.1414787716530346,1.3338353550927224,1.5823917047018596,2.083691058763021
2013-03-31,0.8656847605729144,1.1375866097253815,1.3414551586089374,1.5681220458867475,2.183263352029939
2013-04-30,0.8885719433230809,1.1862799906798107,1.378920280017594,1.594309686673486,2.222848769599507
2013-05-31,1.6032092545616352,2.117080572249257,2.4588691298960557,2.8397489294216522,4.083094642897183
2013-06-30,0.9620112614929754,1.2757282183772491,1.485774453016999,1.7221213659706869,2.4820426267672033
2013-07-31,1.0030781823777102,1.3278281021970986,1.5566709481934051,1.8286439714272513,2.614622646355219
2013-08-31,0.9546182695534874,1.2711962790703284,1.4756611881141781,1.748448978854265,2.549445235671538
2013-09-30,0.7411640018694374,1.0493772902779785,1.2435999547660697,1.4809402267142364,2.1962593758051665
2013-10-31,0.599305960725151,0.9067229593496661,1.088017687790278,1.3437337129702713,1.95373270764157
2013-11-30,0.5874700626977347,0.8880024774504621,1.0650087015842193,1.3249500092748971,1.9213969003777553
2013-12-31,0.6035033401972598,0.9056988810417662,1.07586262810509,1.3397131519847958,1.9621658196268743
2014-01-31,0.5164213688131255,0.7882039738941883,0.9540331794419131,1.1639526819273307,1.7232513746285916
2014-02-28,0.4973152522839971,0.7261594908970388,0.8792247290707393,1.0953838510541691,1.6460790571463633
2014-03-31,0.47220531528731835,0.6891056199029902,0.8341629841462229,1.0608013878052196,1.514187838157892
2014-04-30,0.4285075126337465,0.600308533434019,0.7572290486326182,0.9472482822692506,1.3226442348710692
2014-05-31,0.442298263135532,0.6223374223997394,0.7837966507849311,0.970395980380598,1.3312565243364758
2014-06-30,0.5025493034948362,0.7159433347222522,0.9051914006235737,1.0993661525945793,1.5217293048583227
2014-07-31,0.46280813582260755,0.6304422444477239,0.8294011657849264,0.9993768445814728,1.3432098574556346
2014-08-31,0.4787630573977803,0.6517479815785113,0.8573545144544055,1.030931019165511,1.4066114058609571
2014-09-30,0.5170467369876992,0.709724660993434,0.9405229885315972,1.116585261243283,1.5040599678675513
2014-10-31,0.5498640771673313,0.7569983763150651,0.9926781329770453,1.1756666873998403,1.6224170484613099
2014-11-30,0.4710811318037733,0.6660736764354938,0.8493854148853622,1.021059058378298,1.3830940457019012
2014-12-31,0.4664118863534151,0.664708400704397,0.8527692094008676,1.0146448310955583,1.3677086480484766
2015-01-31,0.4126027975652393,0.5942405395587997,0.7652599614333913,0.9019628810656547,1.2057523906537602
2015-02-28,0.42078037097493337,0.6045925043841099,0.7545753322065017,0.8947848843185471,1.1735473652521458
2015-03-31,0.41446079614527886,0.6064432495508223,0.7575277754475918,0.894803645608843,1.1989665865180577
2015-04-30,0.39487984205021204,0.581169729991106,0.7293378808934021,0.8593084200764505,1.1368338108704623
2015-05-31,0.4021063797508739,0.5845121542118811,0.7231839849623941,0.864201714419706,1.1428721536846014
2015-06-30,0.4010794736433852,0.5841169221830642,0.7131362690924391,0.8497986634742795,1.1097003310788913
2015-07-31,0.42559689293637176,0.6297675641943449,0.7490231860382293,0.8875318400383215,1.1497216010276
2015-08-31,0.37324702822807415,0.5371762316765074,0.6527614504029638,0.766497509705627,1.0005431620036982
2015-09-30,0.3667939316275739,0.5133705653373749,0.6258066310510363,0.7471094635909027,1.0169451088513166
2015-10-31,0.33988802583711386,0.4747554129694396,0.5778046678317657,0.6892547403940354,0.9661337485501105
2015-11-30,0.35331017761906475,0.500042739142826,0.6009555682387252,0.7180762392449375,1.004160182361183
2015-12-31,0.3450878033564583,0.4851404499809757,0.583489032911586,0.6984120362766633,0.97723137787639
2016-01-31,0.3324671269568157,0.4996919632893355,0.5986926146961814,0.7319766917894659,1.011904139619098
2016-02-29,0.3538129592105419,0.5275984490430008,0.6294147147389798,0.7611549125255506,1.0505212115312517
2016-03-31,0.37844086036310576,0.5401408611530476,0.6352083265859358,0.7718291483234526,1.0791309040655133
2016-04-30,0.38579865440387584,0.543660862065614,0.6439237334573426,0.779054952996121,1.093722439431699
2016-05-31,0.36539107342070315,0.5329570423600443,0.6320023848200713,0.7710341868308356,1.0579511023199324
2016-06-30,0.36188687283561377,0.5293735688715011,0.6349226243986865,0.7729944174567173,1.0715609690817776
2016-07-31,0.3356750920052431,0.5015557538477312,0.613323498426455,0.7324807365045808,1.0264575848922346
2016-08-31,0.2821558837139439,0.49380758651145534,0.6003587037972543,0.7313939722011022,1.0498709475862285
2016-09-30,0.2817574269360826,0.4825742662382814,0.5952006995831887,0.7272559583521704,1.0071498561326968
2016-10-31,0.30472540532932274,0.5553669084959996,0.678837055278781,0.8167518291537829,1.113749025588058
2016-11-30,0.3107645708032563,0.5728299873978894,0.7007677328759182,0.8415723638162982,1.152350649597881
2016-12-31,0.3056478387375818,0.5504166757834719,0.6674261301737944,0.7960384192148936,1.087104592627342
2017-01-31,0.3793879613514762,0.6566413775058156,0.7968150638770292,0.9368188857425497,1.2380037143022216
2017-02-28,0.41003637471292526,0.6905468887442693,0.8434322645086967,0.9844192308960489,1.3033247205199836
2017-03-31,0.42091403632229685,0.6891802961729966,0.8373960454032248,0.9784667824902434,1.30411837145346
2017-04-30,0.42160531358524644,0.7069755050742734,0.8506983040469636,1.0060344900606124,1.3262638464299925
2017-05-31,0.40816864243727763,0.6985162949984254,0.813624266734306,0.9581817626956954,1.255436136378084
2017-06-30,0.4597529270176468,0.7868000821584455,0.905069003095318,1.0634681398432355,1.3638515221828118
2017-07-31,0.504941243658952,0.845428241455651,0.9838824069184751,1.146299425366348,1.4497712079517509
2017-08-31,0.4932765014103635,0.825883952310327,0.9676561026766588,1.1313239625292948,1.4313767711906513
2017-09-30,0.4508110863000204,0.7509806992022889,0.8808562642706901,1.0304600431462947,1.3282868040060667
2017-10-31,0.4260029239412004,0.7170891642028089,0.8380841794244347,0.9970210247644911,1.2733707252639503
2017-11-30,0.42132113026861107,0.7107278210386087,0.8417296176763867,0.9934916379267783,1.2963827042951392
2017-12-31,0.49539496924811166,0.849087194100233,1.015202498612107,1.188703645867619,1.5686159073275256
2018-01-31,0.520032572146884,0.8714386294734082,1.036941961477328,1.1942710503754217,1.5829940802498785
2018-02-28,0.46716556446327956,0.7101331166051934,0.8307221722507967,0.9655835434253461,1.301912311879769
2018-03-31,0.5027054456894275,0.7459505187314951,0.8717234288950361,1.015209948178243,1.3568888645733246
2018-04-30,0.48182725034959395,0.7090435460130722,0.8189154514395054,0.9606043115668392,1.3132519520229202
2018-05-31,0.4839021723265374,0.7255653231874641,0.8249766120060528,0.9817313323615067,1.3352420965157628
2018-06-30,0.4862971951361889,0.7264310359390643,0.8517368824274557,1.0206190315567532,1.4007648599133473
2018-07-31,0.46932652289465154,0.6994235445832266,0.8285517585760644,0.9881739519694729,1.3642567557132772
2018-08-31,0.4678104273127407,0.6768973551562626,0.8119843456813433,0.9582045949290077,1.3028264467563995
2018-09-30,0.544827528860121,0.7805300858846661,0.9267212509774464,1.0967227316950374,1.476550968608898
2018-10-31,0.55180021148591,0.7767270558479018,0.9167682837369235,1.0837188693380075,1.4179562441364757
2018-11-30,0.5508075422720677,0.7891650022665062,0.920685865850927,1.0980019038304751,1.4377966069531627
2018-12-31,0.5539524572999898,0.7569199763029734,0.8877453386046021,1.055620347434077,1.3425358518420913
2019-01-31,0.5542868179739003,0.7472558688353751,0.8848152229356261,1.0429766668712972,1.3526535241464066
2019-02-28,0.5603031894622473,0.7624542381165686,0.8952309939461749,1.0651183438795282,1.3857703640681298
2019-03-31,0.562421462333842,0.7597125451697784,0.9012297049730124,1.0692708913235565,1.39336711692243
2019-04-30,0.5394506069727089,0.7336683285315443,0.8789617109676323,1.047692759966487,1.34853595958115
2019-05-31,0.5223019637300429,0.7064974320037799,0.8628443907369606,1.050953770145917,1.3550739656945792
2019-06-30,0.4934915279784582,0.6725584495626625,0.8272187685324431,0.9976771378098307,1.2932197095299507
2019-07-31,0.49741721905776376,0.6756806724621008,0.8331510015661611,1.0180217810934804,1.3197631880090253
2019-08-31,0.5013434137581402,0.68177839501486,0.843282832413997,1.0332964853717916,1.339532716326497
2019-09-30,0.48280018692249027,0.6708569493128328,0.8237162474860348,1.006999157083739,1.3175073138082847
2019-10-31,0.5112259881076282,0.6983488185844714,0.8641870314798905,1.0647843112510673,1.4260389796838704
2019-11-30,0.5020454197376708,0.6931081208284473,0.8731551453097298,1.065209945016977,1.4192455706950982
2019-12-31,0.5975794230774936,0.8193794173230388,1.0177496189418083,1.2171469951451594,1.6767320015995628
2020-01-31,0.5869734855897207,0.8131748258870395,1.0110313693994644,1.225814311966648,1.692673236719489
2020-02-29,0.5094172078027059,0.707677433888703,0.865324990267427,1.0470439179700957,1.4008307124765742
2020-03-31,0.4640031999759629,0.6514275952822657,0.8020030443686094,1.001049763433052,1.3420413184777693
2020-04-30,0.48664212324804174,0.6767040064827528,0.8289708339316193,1.0579849206779874,1.3911773085389336
2020-05-31,0.4892676094936252,0.6794546347317069,0.8396420631401251,1.0521601623290284,1.3618505206303304
2020-06-30,0.47531964647252956,0.6715799445797631,0.8275237977924531,1.0364443963491425,1.3413124972280495
2020-07-31,0.46014988157102166,0.6651868804892831,0.8222472787077811,1.0250651727056614,1.344147198737612
2020-08-31,0.4873672063413358,0.6697535153605348,0.8261340482613719,1.021620055176145,1.351607468747775
2020-09-30,0.4854100763916595,0.6739551053863923,0.8338351863438994,1.0234858922222851,1.353486551834465
2020-10-31,0.45993087931200216,0.6437501064884029,0.7960780710725244,0.9617818289393012,1.2316083642548432
2020-11-30,0.46599374348862455,0.6584148049010939,0.8206404342931511,1.0017954776144462,1.3167342897589955
2020-12-31,0.4663619136141354,0.661773655773702,0.8257989369646572,0.999682131164095,1.3085917923181678
2021-01-31,0.4416103449354691,0.6567654198059297,0.8087194434283335,0.9979166908555547,1.2883133646472242
2021-02-28,0.47464858914224534,0.6826445975867275,0.8400829605872048,1.043807304690361,1.3623208676306129
2021-03-31,0.5255170369335029,0.7735156543593039,0.9504246096808697,1.1047111893701373,1.4060267077183175
2021-04-30,0.5389564712804321,0.7838562900809628,0.9462457557174431,1.1068642934146107,1.4293664963455763
2021-05-31,0.5467767038456189,0.7863927177621906,0.9602720604863189,1.1238058601742889,1.440364075916165
2021-06-30,0.5523067275374297,0.7859739069799697,0.9625232193072817,1.1309358602296107,1.4438968550993065
2021-07-31,0.5532727609798049,0.7905113230403517,0.9626309362137505,1.14087219876562,1.4253656219578537
2021-08-31,0.5562426222768851,0.7965575182375451,0.9691708544686529,1.1443025203379025,1.425166730055467
2021-09-30,-1.15117350352498,0.5815196899715469,0.7363914359105617,0.9057188673327483,1.170549918008952
2021-10-31,0.6666506910274299,0.9593964786796183,1.1399732023161344,1.3386667641782282,1.6979368327330857
2021-11-30,0.9136338334614182,1.3029919970413513,1.523796703926281,1.6964414234466891,2.180972969326161
2021-12-31,0.8773647144774777,1.2591084139374824,1.4954334473190292,1.688955907166758,2.1280747937113538
2022-01-31,0.8519037855570896,1.2180321564344323,1.4162967015692736,1.6038345183609373,1.94686906301748
2022-02-28,0.7008980335005163,1.0199944718548768,1.1752686906878558,1.3278650476778644,1.6216051234473463
2022-03-31,0.7957547245518175,1.1554531181698107,1.3288464558828421,1.5119619251600152,1.8203396201096247
2022-04-30,0.7761993423307456,1.1349539754874534,1.3062689625473187,1.5039917992945027,1.8198105641810205
2022-05-31,0.7526899792042634,1.1144571829347643,1.288897665603677,1.4778246990216684,1.820687286591544
2022-06-30,0.6101824583534204,0.8874394505120652,1.0463689990601004,1.2092081467855038,1.5193616957012186
2022-07-31,0.5915962364049513,0.8545435497677467,1.017268261407908,1.1668395326681857,1.463821452279024
2022-08-31,0.5848490321658562,0.8424159784838302,1.0092121632504865,1.1661923597305448,1.4696866410388985
2022-09-30,0.6107872236256886,0.8821458587480632,1.0176497832483977,1.1880619225707927,1.4780444011828504
2022-10-31,0.5911890134224369,0.8418850544871329,0.9897135086367927,1.1717646098456183,1.4674272733814702
2022-11-30,0.5696737596824143,0.8223479495770627,0.9590016550228638,1.1167255085269499,1.4364010963007297
2022-12-31,0.5977791911146242,0.8466270546570906,0.9886642359703337,1.1401814365853684,1.4507502600068303
2023-01-31,0.5674739563944607,0.8125163999398024,0.9485658643313348,1.1004192114922529,1.4192993058982393
2023-02-28,0.5699783502191952,0.8224344811739576,0.9471388115814781,1.1086749042840094,1.429140828011958
2023-03-31,0.5830119540674477,0.8190949518348378,0.952366514490249,1.1125027713764994,1.4429482689027076
2023-04-30,0.5711334592462999,0.8160867667812569,0.9526112485160607,1.1116333300334706,1.4459604961150283
2023-05-31,0.5841486280576725,0.8167255678554118,0.9591245492707793,1.110607678528004,1.4467262556442264
2023-06-30,0.6290931645490948,0.8831128904143297,1.0202375660281533,1.1712256965816505,1.5281757795918944
2023-07-31,0.6438993259930114,0.8996716283364841,1.033295328620078,1.2064955402443498,1.566121108309536
2023-08-31,0.6211417647206499,0.8647367954391323,1.0029526909169084,1.1713580598788924,1.5163976497980425
2023-09-30,0.6132624554173737,0.8389943057673868,0.9600828103664509,1.100429557495689,1.4135846678380184
2023-10-31,0.5759282673067573,0.8487285420110264,0.9920114472435014,1.1362422981366664,1.4413429096754673
2023-11-30,0.5692916969131661,0.9069252576907079,1.0545889094160432,1.2390859097611886,1.5431461425163564
2023-12-31,0.1987942375738849,0.8794062390388119,1.0333688914678483,1.2093299057720979,1.5213344145750318
